token_final,label
"['촉진', '구역', '에', '기생충', '처럼', '붙어있는', '서민', '들', '등골', '빼먹는', '한국', '토지', '신탁', '당장', '해지', '하', '라', '부산', '재개발', '조합원', '피', '눈물', '대통령', '분', '맘', '누구', '크게', '대변', '노력', '주시', '문재인', '대통령', '이하', '주무', '부처', '관계자', '부산', '서동', '재개발', '조합원', '눈물', '사연', '읍소', '위해', '청원', '글', '수년', '재개발', '구역', '개발', '지연', '및', '여러', '사정', '사업', '한상태', '현재', '지역', '조합원', '삶의질', '현저', '낙후', '여러가지', '통속', '최근', '사업', '진행', '롭', '진행', '하나', '구속', '조합', '만행', '졸속', '계약', '조합원', '피', '눈물', '피해', '대표', '것', '신탁', '계약', '우선', '기본', '보수', '료', '책정', '신탁', '기간', '조합', '협의', '연장', '여기', '연장', '면', '또', '보수', '료', '추가', '것', '기정', '사실', '또', '조정', '보수', '료', '명목', '보수', '료', '상이', '경우', '조합원', '분담', '금', '일반', '분양', '대금', '대한', '의', '보수', '료', '수', '보수', '료', '계약', '조정', '보수', '료', '가지', '조합', '계산', '결과', '예측', '산출', '상주', '인원', '업무', '비', '협조', '말', '그대로', '조합', '돈', '하마', '전락', '탁사', '사업', '진행', '저희', '내집마련', '꿈', '조합원', '고스', '란', '피해', '판국', '대통령', '부디', '구속', '조합', '부터', '이', '계약', '저희', '조합원', '총회', '통해', '해지', '지혜', '격려', '당부', '계약', '자행', '두루', '저희', '눈물', '강곡', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
"['이번', '우한', '코로나', '19', '사태', '에', '책임', '있는', '사람', '들', '모두', '대국민', '사죄', '하고', '사퇴', '하세요', '문재인', '대통령', '정세균', '국무총리', '박능후', '보건복지부', '장관', '김강', '립', '보건복지부', '차관', '강경화', '외교부', '장관', '유은혜', '사회', '부총리', '이해찬', '민주당', '대표', '이인영', '민주당', '원내대표', '이낙연', '민주당', '공동', '선대', '위원장', '홍익표', '민주당', '수석', '대변인', '박원순', '서울시장', '이재명', '경기도', '지사', '오세현', '아산시장', '송기섭', '진천', '군수', '양승조', '충남지사', '김부겸', '국회의원', '등', '이번', '우한', '코로나', '사태', '책임', '사람', '모두', '대국민', '사죄', '사퇴', '다만', '이번', '사태', '마무리', '사퇴', '먼저', '문재인', '대통령', '행정부', '수반', '본인', '책무', '정세균', '국무총리', '국무회의', '의장', '또', '장관', '각', '부처', '관리', '책임자', '로서', '책무', '박능후', '장관', '김강', '립', '차관', '최대', '역할', '다해', '분', '본인', '책무', '강경화', '외교부', '장관', '우리', '국민', '해외', '안전', '대책', '대해', '본인', '책무', '유은혜', '사회', '부총리', '마찬가지', '민주당', '이해찬', '대표', '이인영', '원내대표', '홍익표', '수석', '대변인', '정부', '여당', '분', '그', '외', '모두', '사죄', '사퇴']",NO
"['국민', '의', '집단지성', '으로', '코로나', '위기', '극복', '국민', '참여', '플랫폼', '개설', '건의', '위기', '기회', '우리', '민족', '국가', '때', '국민', '지혜', '국난', '극복', '현재', '코로나', '위기', '상황', '국민', '집단지성', '해결', '방안', '모색', '그', '일환', '사회', '각계', '각층', '동참', '수', '코로나', '위기', '극복', '국민', '참여', '플랫폼', '소통', '창구', '개설', '제안', '코로나', '바이러스', '속도', '확산', '위기', '보가', '심각', '단계', '국내', '확인', '누적', '확', '진자', '명', '육박', '기준', '실제', '검사', '사람', '고려', '그', '수치', '더욱', '것', '예상', '코로나', '바이러스', '특성', '지역', '사회', '바이러스', '가능성', '가용', '의료', '인력', '도달', '진료', '의료인', '또한', '차', '감염', '의료인', '부족', '악순환', '되풀이', '향후', '더욱', '예상', '음압', '병실', '또한', '제한', '전국', '개', '코로나', '확진', '인력', '수용', '한계', '감염병', '코로나', '병원', '본래', '역할', '수행', '중증', '환자', '생명', '또한', '위협', '실생활', '기침', '한번', '주변', '눈치', '서로', '경계', '불신', '씨앗', '시민', '코로나', '장기', '우려', '우선', '나', '살', '심리', '발동', '마스크', '대량', '구입', '사재기', '현상', '발생', '시국', '마스크', '불법', '매집', '판매', '자도', '성행', '마음', '가게', '문', '기업', '정상', '영업', '갈수록', '코로나', '장기', '자영', '업자', '더욱', '기업', '경영', '상태', '더욱', '악화', '것', '희망', '움직임', '사회', '곳곳', '마냥', '것', '대구', '지역', '보건', '인력', '부족', '호소', '전국', '의료', '진', '명', '현장', '자원', '모습', '개인', '안위', '걱정', '스스로', '확', '진자', '환자', '의사', '말씀', '기간', '검진', '속도', '세계', '유래', '장사', '수', '상황', '건물', '주', '월세', '대폭', '인하', '단체', '헌혈', '통해', '혈액', '기증', '각종', '기부', '등', '소식', '현', '상황', '위기', '상황', '임', '따라서', '정부', '국민', '위기', '극복', '수', '제도', '장치', '마련', '촉구', '그', '실행', '방안', '국민', '지혜', '수', '국민', '참여', '플랫폼', '개설', '제안', '플랫폼', '명', '가칭', '코로나', '코리아', '이름', '코로나', '코리아', '플랫폼', '국민', '신고', '의식', '기반', '바이러스', '확산', '의견', '제시', '통해', '정책', '대안', '창구', '첫째', '코로나', '익명', '보방', '익명', '글', '내용', '비공개', '코로나', '확', '진자', '자가', '격리', '대상자', '등', '감염', '볌', '확산', '방지', '위해', '활동', '스스로', '자제', '제멋대로', '행동', '주변', '통제', '뿐더러', '정부', '일일이', '감시', '수도', '따라서', '익명', '보방', '통해', '시민', '제보', '중복', '정보', '대해', '확인', '개인', '활동', '자제', '등', '통보', '시스템', '스스로', '예방', '문화', '것', '감염', '자로', '제', '차', '차', '감염', '예방', '수', '바이러스', '확산', '속도', '수', '제보', '예시', '병원', '지정', '못', '확', '진자', '격리', '일대', '활보', '자가', '격리', '대상자', '확', '진자', '밀접', '접촉', '음식점', '등', '상가', '활보', '바이러스', '확산', '위험', '종교', '단체', '비밀', '집회', '상세', '정보', '위해', '제보', '가능', '연락처', '표시', '더욱', '효과', '것', '둘째', '코로나', '국민', '지혜', '방', '실명', '글', '내용', '공개', '코로나', '바이러스', '사스', '메르스', '더욱', '진화', '신종', '바이러스', '증상', '진행', '예측', '수', '뿐', '확신', '순', '전문가', '의견', '집', '적하', '대응', '방안', '일원화', '창구', '또한', '생활', '속', '국민', '지혜', '소통', '창구', '통해', '이', '또한', '감염', '예방', '도움', '것', '예', '감염', '예방', '위해', '식사', '중', '얘기', '밀폐', '공간', '기적', '환기', '일반', '사이', '생활', '지혜', '논', '수', '코리아', '위기', '극복', '방', '실명', '글', '내용', '공개', '코로나', '장기', '자영', '업자', '소상', '공인', '중소기업', '등', '경제', '영향', '매우', '것', '감염병', '예상', '가장', '차', '피해', '국가', '구성원', '국민', '생활', '경제', '수', '것', '다각', '산업', '별로', '위기', '극복', '수', '생각', '토론', '수', '생각', '숙성', '효과', '정책', '대안', '수', '것', '상이', '코로나', '코리아', '국민', '참여', '플랫폼', '통해', '국민', '지혜', '가지', '영역', '우리나라', '위기', '순간', '온', '국민', '힘', '어려움', '일제강점기', '각', '지역', '의병', '전쟁', '피', '폐해', '진', '나라', '재건', '외환위기', '때', '금', '운동', '세계', '위기', '극복', '를', '바탕', '실패', '성공', '반만년', '역사', '반드시', '위기', '극복', '것', '국가', '위기', '극복', '통해', '기회', '대상', '분열', '조장', '특정', '집단', '이득', '보기', '위', '대상', '코로나', '사태', '정치', '악용', '바람', '혼자', '가면', '오솔길', '가면', '역사', '정부', '국민', '지혜롭', '위기', '극복', '후세', '그', '당시', '우리', '선조', '평가', '수', '마지막', '코로나', '확산', '방지', '위해', '모든', '분', '말씀']",NO
"['어린이집', '교사', '교육', '나', '몰라라', '고용노동부', '규정', '변경', '요청', '사업', '직업', '능력', '개발', '훈련', '규정', '제', '항', '인원', '제한', '부분', '독소', '조항', '므', '삭제', '저', '가정', '어린이집', '운영', '원장', '어린이집', '보육', '교직원', '의무', '한번', '전문성', '향상', '위', '보수', '교육', '저희', '어린이집', '해당', '년도', '명의', '교사', '보수', '교육', '영아', '보육', '가정', '어린이집', '보육', '교사', '외부', '교육', '것', '현실', '때문', '저희', '어린이집', '선생님', '사업', '주지원', '훈련', '제도', '통해', '온라인', '교육', '초', '보수', '교육', '시기', '우리', '어린이집', '교사', '보수', '교육', '신청', '예전', '교사', '수강', '정부', '지원', '것', '생각', '수강', '료', '를', '어린이집', '원장', '부담', '제도', '개편', '제도', '변경', '사유', '대해', '보수', '교육', '담당', '기관', '문의', '제도', '개편', '고용노동부', '규정', '대로', '것', '이기', '때문', '운영', '기관', '수', '답변', '사업', '주지원', '훈련', '교육', '진행', '때', '교육비', '전액', '지원이', '법정', '직무', '교육', '원금', '지원', '학기', '보수', '교육', '신청', '교직원', '온라인', '보수', '교육', '신청', '하라', '학기', '어린이집', '원장', '를', '부담', '교육', '기관', '이유', '교육과정', '별로', '명', '인원', '제한', '자', '부담', '추가', '발생', '답변', '작년', '경황', '기관', '문제', '생각', '다른', '어린이집', '상황', '신문고', '의견', '고용', '보험', '국민', '라면', '고용노동부', '지원', '정책', '혜택', '명', '제한', '누구', '원금', '혜택', '누구', '게', '상식', '납득', '것', '게다가', '최근', '어린이집', '저출산', '운영', '뿐', '코로나', '여파', '어린이집', '폐쇄', '렀습', '상황', '속', '어린이집', '운영', '부담', '불구', '원장', '급여', '망정', '교직원', '피해', '줄', '수', '고용', '보험', '비롯', '보험', '납부', '이제', '학기', '시작', '어린이집', '학년', '예산', '계획', '고용노동부', '인원', '제한', '올해', '유지', '계획', '라면', '어린이집', '사업', '주가', '부담', '예산', '얼마', '책정', '요', '교육', '기관', '무조건', '선택', '강요', '질', '교육과정', '강요', '요', '질', '컨텐츠', '교사', '자', '부담', '분', '추가', '내', '요', '현', '정부', '일자리', '창', '청년실업', '율', '감소', '위해', '노력', '정부', '표방', '고용주', '고용', '위', '정권', '소리', '정도', '정부', '친', '노동자', '정권', '의견', '팽배', '상황', '경력', '단절', '여성', '선택', '직종', '보육', '교직원', '직무', '향상', '위', '교육', '대한', '예산', '축소', '이유', '무엇', '오히려', '대기업', '종사', '직장인', '본인', '업무', '능력', '향상', '위해', '인사', '회계', '경영', '전반', '대한', '직무', '교육', '고용노동부', '자금', '지원', '수강', '수', '것', '알', '환경', '처우', '속', '유아', '교육', '보육', '교직원', '수', '보건복지부', '온라인', '보수', '교육', '대한', '인원', '제한', '우리', '아이', '집중', '선생님', '피해', '것', '생각', '듭니']",NO
"['시장', '조성자', '지위', '를', '악용', '하는', '현행', '제도', '를', '폐지', '하', '라', '현재', '시장', '조성자', '지위', '악용', '공매도', '판', '상황', '차라리', '시장', '조성자', '오직', '시장', '가격결정', '것', '생각', '성전', '종목', '과연', '시장', '조성자', '요', '거래', '활성화', '종목', '대해', '시장', '조성자', '왜', '질문', '하나로', '답', '시장', '조성자', '지위', '확보', '기관', '무엇', '대해', '시장', '조정자', '지위', '기관', '자금', '헷지', '기능', '추가', '것', '외적인', '공매도', '통한', '헷지', '기능', '더', '이상', '시장', '조성자', '시장', '파괴', '정말', '장조', '신규', '종목', '거래', '활성화', '종목', '얼마나', '그', '역할', '따름', '모든', '주식', '거래', '정성', '저해', '행위', '기관', '기관', '입장', '꼭', '시장', '조성자', '제도', '폐지', '다그', '시장', '기능', '수', '때문', '현재', '시장', '조성자', '시장', '파괴']",NO
"['조희연', '교육감', '의', '사퇴', '를', '요구', '합니다', '저녁', '서울시', '교육감', '조희연', '개인', '패이스북', '학교', '일', '안해', '월급', '그룹', '일', '월급', '그룹', '명시', '교사', '항의', '교사', '비', '교사', '분지', '이야기', '것', '오해', '조희연', '교육감', '발언', '서울특별시', '교육', '수장', '교육', '현장', '구성원', '편', '코로나', '로', '긴급', '학교', '출근', '및', '재택근무', '통', '일', '교사', '인권', '침해', '교권', '침해', '해당', '발언', '임', '개학', '연기', '코로나', '의', '전염', '교육', '구성원', '보호', '위', '조치', '임', '교육', '수장', '학교', '교육', '현장', '학생', '보호', '관점', '노동', '관점', '보고', '이', '교육감', '자격', '판단', '서울특별시', '교육청', '교육감', '조희연', '사퇴', '구함']",Yes
"['5년', '뒤', '모교', '가', '사라지는', '어느', '학생', '의', '이야기', '특목고', '폐지', '를', '반대', '합니다', '저', '올해', '대학', '입학', '서울', '소재', '외고', '졸업생', '최근', '특수', '목적', '일괄', '폐지', '현실', '상황', '당사자', '로서', '의식', '이', '대해', '소견', '보고', '상호', '존중', '바탕', '소통', '의견', '수렴', '사회', '합의', '위', '시민', '참여', '일환', '팩트', '체크', '외고', '귀족', '학교', '당사자', '재학생', '상황', '그', '의견', '이해', '태도', '그', '대한', '배려', '고사하고', '실제', '상황', '파악', '제대로', '그', '이유', '중', '하나', '특목고', '귀족', '학교', '학교', '타이틀', '공부', '안', '대학', '간다', '사회', '통념', '존재', '함', '감지', '수', '것', '몇', '가지', '오류', '존재', '때문', '특목고', '학비', '반고', '것', '사실', '특목고', '학생', '대부분', '소위', '금수', '인', '것', '학교', '면학', '분위기', '위해', '학생', '경쟁', '위해', '투자', '것', '실제', '중산층', '속', '학생', '절대', '다수', '것', '알', '기득권', '층', '대한', '인식', '상대', '일', '수', '학비', '감당', '여건', '것', '다시', '귀족', '학교', '증거', '것', '여지', '대부분', '특목고', '이상', '사회', '통합', '전형', '선발', '무엇', '부의', '분배', '문제', '이', '주제', '동일', '선상', '수', '생각', '불평등', '자체', '척', '결하', '것', '대한민국', '예체능', '등', '포함', '공교육', '이외', '사교육', '안', '것', '외고', '학생', '노력', '대학', '간다', '부모', '지갑', '두께', '자녀', '학벌', '결정', '말', '부정', '위', '여러', '예시', '설명', '특목고', '것', '대학', '결과', '보장', '것', '특목고', '학생', '대부분', '각자', '노력', '특목고', '안', '삶', '방식', '고생', '모습', '어필', '감성', '자극', '것', '이해', '돕기', '위해', '일반', '외고', '학생', '일정', '내신', '시험', '달', '전', '대부분', '학생', '본격', '시험', '공부', '돌입', '시기', '각종', '대회', '영어', '전공', '영상', '제작', '보고서', '작성', '독후감', '작성', '피피티', '발표', '연구', '보고서', '작성', '등', '등', '수행평가', '각종', '활동', '시험', '주', '전', '계속', '시험', '그', '양은', '더', '저', '동안', '번의', '발표', '적도', '외고', '과', '별로', '인원', '단위', '수가', '외국어', '과목', '그', '안', '판가름', '내야', '전반', '학생', '사이', '과목', '성적', '조합', '산출', '매우', '내신', '숫자', '자체', '반고', '기준', '상이', '수', '그', '전반', '모의고사', '교내', '등급', '확인', '수', '영어', '경우', '반', '이상은', '국어', '수학', '대부분', '아이', '목표', '삼고', '실제', '그', '크게', '성적', '내신', '시험', '점', '학생', '명', '심지어', '명', '가까이', '바람', '모든', '문제', '맞혔음', '경우', '발생', '적도', '전공', '시험', '판가름', '경우', '정도', '특목고', '현실', '것', '반고', '비교', '쪽', '더', '것', '다만', '귀족', '학교', '타이틀', '특목고', '학생', '노력', '평가절하', '안', '것', '특목고', '학생', '그', '사이', '경쟁', '속', '발표', '동아리활동', '연구', '보고서', '작성', '수행평가', '내신', '모의고사', '살', '대학', '알', '수시', '전형', '활동', '등', '통해', '내신', '숫자', '가려진', '그', '능력', '평가', '것', '외고', '그', '목적', '특수', '목적', '고등학교', '란', '특수', '분야', '전문', '교육', '목적', '고등학교', '말', '외국어', '고등학교', '그', '중', '외국어', '중점', '공부', '학교', '외고', '그', '목적', '말', '것', '외국어', '학습', '대학', '입결', '위', '목적', '진학', '결정', '학생', '실제', '방식', '커리큘럼', '등', '운영', '의미', '일', '것', '우선', '제', '모교', '일주일', '전공', '영어', '수업', '시간', '배정', '또한', '원어민', '선생님', '전공', '수업', '해당', '언어', '즉석', '인터뷰', '진행', '발표', '영상', '제작', '등', '난도', '수행평가', '제', '학교', '영어', '말', '것', '각종', '언어', '섭렵', '원어민', '수준', '구사', '친구', '외국어', '외고', '학생', '학습', '전반', '비중', '차지', '그', '중요성', '모두', '알', '열정', '학습', '임', '내신', '시험', '아이', '실력', '평가', '수', '우리나라', '공통', '상황', '때문', '암기', '공부', '주가', '언어', '실용', '사용', '기회', '것', '사실', '이', '문제', '원인', '외고', '교과', '과정', '우리나라', '입시', '제도', '교육', '방식', '것', '생각', '현실', '이야기', '하자', '대부분', '학생', '대학', '자신', '미래', '고려', '자신', '생각', '고등학교', '진학', '것', '결정', '특목고', '수', '내신', '점수', '위해', '반고', '진학', '학생', '현', '시점', '특목고', '대학', '가기', '위', '학교', '비판', '이유', '생각', '외고', '포함', '특목고', '비판', '이유', '중', '세', '가지', '이', '대한', '제', '반박', '대해', '앞서', '언급', '문제', '대한', '대응', '방안', '현재', '크게', '두', '가지', '특목고', '자사고', '폐지', '정시', '확대', '요', '이', '대한', '제', '생각', '문제', '해결', '방안', '특목고', '자사고', '폐지', '무엇', '위', '형평성', '능력', '아이', '일반', '속', '통합', '것', '과연', '교육', '기회균등', '일반', '고의', '수준', '향상', '꾀', '길', '요', '현재', '우리', '형평성', '키', '워드', '과도', '의미', '부여', '것', '평등', '목적', '정책', '하향', '평준화', '초래', '것', '유수', '특목고', '진학', '예정', '인재', '외고', '국제고', '외국어', '대화', '외국어', '수업', '친구', '기회균등', '이름', '반고', '종속', '것', '인재', '낭비', '일', '수', '특목고', '현재', '아무', '문제', '상태', '게', '제', '의견', '대해', '다른', '생각', '분', '분명', '것', '제', '이', '글', '이유', '특목고', '문제', '존재', '그', '때문', '특목고', '폐지', '것', '그', '해결', '것', '우선', '국가', '학생', '자율', '선택', '권리', '학교', '것', '학습', '권리', '박탈', '수', '때문', '재고', '과고', '특목고', '자사고', '폐지', '커녕', '논란', '별개', '것', '평가', '것', '문이과', '통합', '추진', '상황', '그', '우수', '성은', '인정', '외고', '국제고', '탁월', '성은', '부정', '기준', '동의', '최근', '문과', '무시', '사회', '인식', '개선', '문이과', '통합', '꾀', '국가', '차원', '인문학', '존중', '태도', '필요', '생각', '수능', '마지막', '수시', '정시', '제도', '대해', '서도', '말', '수시', '정시', '더', '확대', '것', '것', '다소', '시대', '착오', '생각', '모두', '동등', '기회', '응시', '숫자', '성적', '판가름', '정시', '듣기', '문제', '기회', '동등', '국어', '수학', '문제', '학생', '대학', '인재', '인지도', '의문', '듭니', '종로', '학원', '하늘', '교육', '지난', '해', '명', '이상', '서울대', '합격', '생', '배출', '상위', '개교', '조사', '자료', '수시', '합격', '생', '비율', '최고', '를', '기록', '하락', '세', '를', '기록', '반면', '정시', '합격', '생', '비율', '로', '가장', '이후', '지속', '상승', '를', '기록', '따라서', '정시', '비율', '확대', '학군', '즉', '상류층', '학생', '상위', '대학', '점유', '율', '지금', '더', '것', '양질', '학습', '자료', '최고', '스타', '강사', '비용', '감당', '수', '사람', '재수', '부담', '수', '사람', '것', '또한', '학교', '수업', '것', '학생', '수능', '것', '취하', '고자', '것', '내신', '시험', '종료', '학년', '학기', '모든', '학교', '분위기', '확인', '수', '것', '대학', '진학', '위해', '각자', '공부', '것', '그것', '수능', '공부', '학생', '학교', '학습', '그', '힘', '것', '학교', '선생님', '공신', '신뢰', '도', '생각', '강사', '그', '제공', '효율', '학습', '자료', '수능', '준비', '것', '효과', '수행평가', '학교', '시험', '심지어', '학교', '수업', '등', '시간', '필요', '때문', '무엇', '것', '성적', '학생', '과연', '국가', '양성', '대학', '인재', '것', '객관', '일괄', '시험', '결과', '수', '것', '시험', '점수', '결과', '값', '그', '가지', '수학', '문제', '것', '수학', '것', '동치', '수', '사람', '자질', '우리', '생각', '것', '인과관계', '인성', '내적인', '부분', '평가', '수', '대학', '건국', '이념', '알', '수', '이', '시대', '국영수', '문제', '능력', '학생', '자신', '목표', '분야', '전문성', '그룹', '수', '사람', '것', '형평성', '치중', '나머지', '수시', '제도', '활성화', '시작', '때', '평가', '실현', '위해', '노력', '불구', '학생', '수능', '하나', '시안', '장기', '실용', '지도', '목표', '시대', '역행', '상황', '몇', '년', '전', '숙명여고', '사건', '최근', '조국', '전', '법무부', '장관', '딸', '사건', '수시', '제도', '대해', '사회', '의식', '거세', '일어나고', '교육', '형평성', '고려', '사항', '대두', '것', '생각', '부정부패', '척', '결하', '것', '핵심', '수시', '제도', '자체', '위축', '시킴', '로써', '해결', '것', '학교폭력', '예방', '위해', '학교', '격의', '어불성설', '생각', '해결', '위', '태도', '방향', '비리', '위험성', '특목고', '퇴색', '목적', '일반', '고의', '수준', '향상', '필요성', '등', '현', '상황', '교육', '문제', '거론', '점', '해결', '방안', '무엇', '일지', '생각', '이', '글', '목적', '특목고', '상황', '전달', '교육', '정책', '대한', '비판', '만큼', '해결', '방안', '대해', '설득', '못', '것', '양해', '저', '입시', '제도', '대학', '서열', '극복', '근본', '것', '시작', '사회', '소수자', '고등학교', '대학교', '입시', '적극', '우대', '확대', '특목고', '학비', '규제', '목적', '학교', '차별성', '발전', '위', '지원', '일반', '진로', '계발', '활동', '지원', '등', '그', '해결', '방안', '수', '것', '생각', '어디', '현', '교육', '정책', '대한', '제', '개인', '생각', '특목고', '전체', '의견', '대변', '수', '음', '명', '특목고', '생활', '바탕', '재학생', '입장', '이', '글', '대해', '여러', '갑론', '박', '것', '예상', '바', '의견', '대한', '지적', '참고', '이', '글', '교육', '정책', '대해', '말', '것', '정치계', '대해', '고려사', '항도', '개입', '개입', '안', '생각', '우리나라', '교육문제', '대한', '사회', '담론', '활성화', '개선', '데', '제', '글', '기여', '수', '바람', '글']",NO
"['8시', '군', '70만', '명의', '식수', '원', '보령', '댐', '상류', '에', '폐기물', '처리', '장', '사업', '허가', '를', '취소', '해', '주셔요', '보령', '댐', '식수', '삼고', '곳', '충남', '서부', '당진시', '서산시', '보령시', '서천군', '태안군', '홍성군', '예산군', '청양군', '등', '개', '군', '시민', '식수', '상류', '폐기물', '처리', '허가', '영업', '불미', '일로', '청와대', '청원', '게시판', '글', '수', '상황', '마을', '주민', '모', '해결', '수', '일', '이웃', '주민', '피해', '것', '글', '사연', '아래', '전국', '각지', '각재', '폐수처리', '오니', '등', '온갖', '종류', '오염', '물질', '폐기물', '보령', '댐', '상류', '폐기물', '처리', '처리', '과정', '공기오염', '수질오염', '악취', '등', '부작용', '예상', '폐기물', '처리', '사업', '대해', '지역', '주민', '일말', '상의', '일방', '사람', '허락', '공장', '운영', '승인', '면', '의', '요구', '수용', '부분', '실수', '인정', '벌써', '사업', '승인', '상황', '사업', '운영', '계속', '준비', '폐기물', '종합', '재활용', '업', '건설', '용', '골재', '흙', '재생산', '영업', '대상', '폐기물', '건설', '오니', '광재류', '무기성', '오니', '정오', '분진', '각재', '폐수처리', '오니', '폐', '토사', '류', '폐', '석재', '류', '처리', '공정', '원료', '투입', '선별', '혼합', '건설', '용', '골재', '토', '흙', '재', '재', '생산', '폐기물', '보관', '시설', '폐기물', '보관', '및', '재활용', '처리', '시', '기존', '공장', '옥내', '생산', '사항', '임', '보령시', '물', '사용', '공장', '인', '허가', '폐기물', '과정', '공정', '문제', '야적', '비', '그', '물', '폐기물', '가루', '것', '것', '적량', '유통', '계속', '폐기물', '량', '처음', '계획', '것', '또한', '건설업', '가격', '폐기물', '혼합', '토', '보령', '댐', '상류', '활용', '건축', '수도', '그', '부분', '대해', '서도', '거리', '사용', '사용', '못', '수', '폐기물', '처리', '후', '보령', '댐', '식수', '사람', '원인', '알', '수', '암', '질병', '것', '누가', '책임', '질', '것', '수', '보령시', '무슨', '생각', '인', '허가', '해', '상상', '성주면', '공개', '사과', '최선', '다해', '대응', '주민', '주민', '용납', '수', '리', '은', '마을', '주민', '상의', '사업', '추진', '독촉', '현재', '불신임', '리', '은', '퇴', '임시', '키', '선출', '관', '한번', '승인', '사업', '뒤', '집기', '설명', '마을', '분', '힘', '해결', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",Yes
"['코로나', '19', '사태', '의', '장기', '화', '에', '따라', '9월', '학기', '제', '도입', '검토', '를', '요구', '합니다', '코로나', '바이러스', '사태', '장기', '유초', '중고', '개학', '일정', '계속', '몇', '차례', '개학', '연기', '개학', '예정일', '은', '사회', '거리', '두기', '지속', '때', '것', '대다수', '국민', '생각', '언론', '보도', '조희연', '교육감', '비롯', '교육', '및', '정부', '관련', '부처', '입장', '또한', '현재', '상황', '추가', '개학', '연기', '조치', '중론', '실내', '공간', '수십', '학생', '서로', '가까이', '하루', '대부분', '생활', '곳', '학교', '외출', '상황', '사람', '거리', '두기', '독려', '이', '때', '그', '장소', '곳', '학교', '해도', '과언', '것', '개인', '용무', '잠시', '카페', '커피전문점', '주', '정도', '교회', '등', '종교시설', '또한', '바이러스', '전파', '위험', '자발', '이용', '통제', '상황', '밀집', '전파', '가능', '범위', '생활', '시간', '전파', '가능', '빈', '고려', '때', '학교', '공간', '위험성', '상기', '카페나', '교회', '대처', '하나', '감염', '발생', '이후', '급속도', '것', '시간', '문제', '학교', '슈퍼', '파지', '오명', '것', '코로나', '전례', '전파', '신종', '바이러스', '만큼', '지금', '국가', '범세계', '위기', '상황', '시기', '개학', '더', '재난', '상황', '으리', '누구', '장담', '수', '사람', '급', '학교', '개학', '일', '결정', '촉각', '곤', '이유', '대다수', '학부모', '학생', '심리', '불안감', '호소', '까닭', '따라서', '지금', '주', '단위', '개학', '연기', '논', '것', '차라리', '학기', '일괄', '삭제', '처리', '완전', '휴교', '것', '현실', '대안', '생각', '대안', '실현', '방법', '하나로', '청원', '현재', '학기', '제', '학기', '제로', '전환', '변경', '것', '제안', '본래', '해방', '후', '대한민국', '미군정', '시절', '한국', '전쟁', '직전', '이승만', '정부', '때', '학기', '시작', '가을', '학기', '제로', '운영', '바', '실제', '학기', '제', '미국', '중국', '비롯', '상당수', '나라', '시행', '학', '제입', '니', '현재', '봄', '학기', '제', '학기', '제', '역시', '국전', '국가', '재난', '시대', '흐름', '정착', '것일', '뿐', '해당', '학제', '경우', '반드시', '유지', '명분', '학', '제로', '개편', '장기', '이익', '대효', '또한', '적지', '봄', '학기', '제', '수능', '중순', '본격', '한파', '시작', '시기', '학생', '컨디션', '문제', '계절', '특성', '대비', '입실', '시간', '등', '불만', '매년', '제기', '여름', '선선', '가을', '학기', '시작', '본격', '무더위', '전', '학년', '종료', '가을', '학기', '제', '학업', '효율', '및', '학업', '시간', '설계', '측면', '봄', '학기', '제보', '것', '국민', '코로나', '사태', '장기', '화로', '그로', '수', '모든', '가능성', '대한', '심리', '불안', '상태', '개학', '일', '결정', '문제', '또한', '코로나', '관련', '국민', '관심사', '가운데', '하나', '지금', '개학', '예정일', '때', '주', '것', '근본', '문제해결', '거리', '방법', '이', '청원', '급', '학교', '모두', '학기', '전체', '일괄', '휴식', '차제', '학기', '제로', '개편', '및', '전환', '방법', '하나', '실현', '대안', '제시', '바']",Yes
"['맘모톰', '수술', '비', '급여', '적용', '촉구', '합니다', '맘', '톰', '초음파', '유도', '진공', '보조장', '이용', '유방', '양성', '병변', '절제', '술', '의료', '시술', '인정', '것', '뉴스', '통해', '접', '저', '여성', '건강검진', '등', '통해', '양성', '종양', '발견', '경우', '경우', '의료', '기관', '원시', '대부분', '의사', '맘모톰', '시술', '권유', '맘', '톰', '시술', '시술', '시간', '효과', '건', '시술', '경험', '여성', '라면', '누구', '인정', '것', '문제', '종양', '갯수', '수십', '만원', '만원', '비용', '의료', '기관', '제각각', '비용', '것', '국가', '문재인', '케어', '국민', '의료', '비', '부담', '의원', '주로', '시행', '맘모톰', '시술', '비용', '경우', '현재', '비급', '여로', '때문', '피부', '전혀', '것', '현실', '대한민국', '국민', '이자', '여성', '맘모톰', '시술', '비용', '대해', '급여', '비급', '여부', '지금', '검토', '상황', '라면', '급여', '적용', '촉구', '바']",NO
